unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V1_right_u005,V1,right,-4.002029527788577,-0.8697085772519526,4.169914924580118,0.34081945596667734,60.8337110851122,46,0.6165977716445923,0.14278554916381836,0.0033333333333333335,0.08333333333333333,0.06684226746763004,0.0033333333333333335,0.03333333333333333,0.02836544827491018,-0.13091939687728882
V1_right_u006,V1,right,-3.576620666186015,2.5813695271809896,4.497878567377726,0.24891732425118487,52.422839069366454,30,0.6420106887817383,0.15936292707920074,0.01,0.09333333333333334,0.08491718923220457,0.01,0.03666666666666667,0.03461361500097125,-0.10597794502973557
V1_right_u007,V1,right,-0.5100042034279216,-4.4762458078788985,4.566029151280721,0.3077502272120028,51.25651694789077,33,0.6369133591651917,0.13569630682468414,0.03666666666666667,0.16666666666666666,0.12610572364823602,0.01,0.043333333333333335,0.03604998448871187,-0.10843856632709503
V1_right_u008,V1,right,-3.398303256716047,-3.6698380674634663,5.066430568695068,0.40297577530145645,40.62640023912702,35,0.6313842535018921,0.15785199403762817,0.02666666666666667,0.1,0.09621539506774787,0.01,0.023333333333333334,0.029210938079165943,-0.12232765555381775
V2_left_u000,V2,left,0.37780296901268334,0.03572648673109464,0.5813239063355414,0.1166771949707147,42.92456350887523,170,0.5097298622131348,0.16277043521404266,0.013333333333333334,0.05333333333333334,0.06197774285787721,0.02666666666666667,0.06333333333333334,0.059333527625240086,-0.1466575711965561
V2_left_u001,V2,left,1.8035060751671885,0.7146594375737158,2.0473596418605133,0.24761240980496593,66.78071951398663,102,0.5948898196220398,0.1251939982175827,0.02,0.09666666666666666,0.09312457617059264,0.013333333333333334,0.04666666666666667,0.04193981324088118,-0.12759386003017426
V2_left_u002,V2,left,1.239964684323659,-1.8630914489428203,2.33002031227899,0.4416257141837998,62.55006348140656,63,0.641207754611969,0.10983765870332718,0.03333333333333333,0.28,0.15992896088460107,0.013333333333333334,0.05333333333333334,0.044352418897726814,-0.08630941063165665
V2_left_u003,V2,left,0.48419606642044605,2.573078528363654,2.6588792445811817,0.25816099070250353,62.55694186433833,47,0.6446788311004639,0.12344581633806229,0.056666666666666664,0.17666666666666667,0.14301172945673643,0.006666666666666667,0.03333333333333333,0.030171936193403623,-0.10736212134361267
V2_left_u004,V2,left,2.3820343987886297,3.4751118393831475,4.29222884289054,0.1673780130980493,56.573666284250656,43,0.6250977516174316,0.3287471830844879,0.03,0.12666666666666668,0.10290013086715728,0.0,0.02,0.023803641524779772,-0.1046455129981041
V2_left_u005,V2,left,4.045973371452009,-1.5286997413971055,4.454534772416236,0.38195760398578477,60.35061262694882,71,0.6355563402175903,0.128345787525177,0.04,0.1,0.11083582687437646,0.006666666666666667,0.04666666666666667,0.039947312498924865,-0.10864169895648956
